ts_now;ts_simulator;node;consumption;production
2021-12-21 21:54:59;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;199;1143.7
2021-12-21 21:55:04;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;185;
2021-12-21 21:55:04;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2125;739.9
2021-12-21 21:55:04;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;153;750.6
2021-12-21 21:55:04;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;192;482.5
2021-12-21 21:55:10;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;185;
2021-12-21 21:55:10;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2125;739.9
2021-12-21 21:55:10;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;153;750.6
2021-12-21 21:55:10;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;192;482.5
2021-12-21 21:55:15;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;185;
2021-12-21 21:55:15;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2125;739.9
2021-12-21 21:55:15;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;153;750.6
2021-12-21 21:55:15;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;192;482.5
2021-12-21 21:55:21;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;153;
2021-12-21 21:55:21;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;1946;739.9
2021-12-21 21:55:21;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;152;750.6
2021-12-21 21:55:21;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;162;482.5
2021-12-21 21:55:26;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;153;
2021-12-21 21:55:26;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;1946;739.9
2021-12-21 21:55:26;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;152;750.6
2021-12-21 21:55:26;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;162;482.5
2021-12-21 21:55:32;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;153;
2021-12-21 21:55:32;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;1946;739.9
2021-12-21 21:55:32;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;152;750.6
2021-12-21 21:55:32;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;162;482.5
2021-12-21 21:55:38;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;146;
2021-12-21 21:55:38;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2144;739.9
2021-12-21 21:55:38;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;134;750.6
2021-12-21 21:55:38;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;187;482.5
2021-12-21 21:55:43;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;146;
2021-12-21 21:55:43;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2144;739.9
2021-12-21 21:55:43;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;134;750.6
2021-12-21 21:55:43;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;187;482.5
2021-12-21 21:55:49;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;174;
2021-12-21 21:55:49;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2125;739.9
2021-12-21 21:55:49;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;169;750.6
2021-12-21 21:55:49;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;162;482.5
2021-12-21 21:55:54;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;174;
2021-12-21 21:55:54;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2125;739.9
2021-12-21 21:55:54;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;169;750.6
2021-12-21 21:55:54;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;162;482.5
2021-12-21 21:56:00;2020-07-15 06:30:00;ip-172-20-45-201.ec2.internal;174;
2021-12-21 21:56:00;2020-07-15 06:30:00;ip-172-20-49-41.ec2.internal;2125;739.9
2021-12-21 21:56:00;2020-07-15 06:30:00;ip-172-20-58-134.ec2.internal;169;750.6
2021-12-21 21:56:00;2020-07-15 06:30:00;ip-172-20-61-178.ec2.internal;162;482.5
2021-12-21 21:56:06;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;150;
2021-12-21 21:56:06;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2134;701.3
2021-12-21 21:56:06;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;156;1000.8
2021-12-21 21:56:06;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;199;168.1
2021-12-21 21:56:11;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;150;
2021-12-21 21:56:11;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2134;701.3
2021-12-21 21:56:11;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;156;1000.8
2021-12-21 21:56:11;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;199;168.1
2021-12-21 21:56:17;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;150;
2021-12-21 21:56:17;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2134;701.3
2021-12-21 21:56:17;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;156;1000.8
2021-12-21 21:56:17;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;199;168.1
2021-12-21 21:56:23;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;172;
2021-12-21 21:56:23;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2136;701.3
2021-12-21 21:56:23;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;149;1000.8
2021-12-21 21:56:23;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;182;168.1
2021-12-21 21:56:28;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;172;
2021-12-21 21:56:28;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2136;701.3
2021-12-21 21:56:28;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;149;1000.8
2021-12-21 21:56:28;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;182;168.1
2021-12-21 21:56:34;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;158;
2021-12-21 21:56:34;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2155;701.3
2021-12-21 21:56:34;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;151;1000.8
2021-12-21 21:56:34;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;166;168.1
2021-12-21 21:56:40;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;158;
2021-12-21 21:56:40;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2155;701.3
2021-12-21 21:56:40;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;151;1000.8
2021-12-21 21:56:40;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;166;168.1
2021-12-21 21:56:45;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;158;
2021-12-21 21:56:45;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2155;701.3
2021-12-21 21:56:45;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;151;1000.8
2021-12-21 21:56:45;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;166;168.1
2021-12-21 21:56:51;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;182;
2021-12-21 21:56:51;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2144;701.3
2021-12-21 21:56:51;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;2361;1000.8
2021-12-21 21:56:51;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;188;168.1
2021-12-21 21:56:57;2020-07-15 06:40:00;ip-172-20-45-201.ec2.internal;182;
2021-12-21 21:56:57;2020-07-15 06:40:00;ip-172-20-49-41.ec2.internal;2144;701.3
2021-12-21 21:56:57;2020-07-15 06:40:00;ip-172-20-58-134.ec2.internal;2361;1000.8
2021-12-21 21:56:57;2020-07-15 06:40:00;ip-172-20-61-178.ec2.internal;188;168.1
2021-12-21 21:57:02;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;182;
2021-12-21 21:57:02;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;2144;688.9
2021-12-21 21:57:02;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2361;717.2
2021-12-21 21:57:02;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;188;430.9
2021-12-21 21:57:08;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;145;
2021-12-21 21:57:08;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;1237;688.9
2021-12-21 21:57:08;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2151;717.2
2021-12-21 21:57:08;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;171;430.9
2021-12-21 21:57:14;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;145;
2021-12-21 21:57:14;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;1237;688.9
2021-12-21 21:57:14;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2151;717.2
2021-12-21 21:57:14;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;171;430.9
2021-12-21 21:57:19;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;190;
2021-12-21 21:57:19;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;174;688.9
2021-12-21 21:57:19;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2131;717.2
2021-12-21 21:57:19;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;187;430.9
2021-12-21 21:57:25;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;190;
2021-12-21 21:57:25;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;174;688.9
2021-12-21 21:57:25;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2131;717.2
2021-12-21 21:57:25;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;187;430.9
2021-12-21 21:57:30;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;190;
2021-12-21 21:57:30;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;174;688.9
2021-12-21 21:57:30;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2131;717.2
2021-12-21 21:57:30;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;187;430.9
2021-12-21 21:57:36;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;160;
2021-12-21 21:57:36;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;153;688.9
2021-12-21 21:57:36;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2152;717.2
2021-12-21 21:57:36;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;173;430.9
2021-12-21 21:57:42;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;160;
2021-12-21 21:57:42;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;153;688.9
2021-12-21 21:57:42;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2152;717.2
2021-12-21 21:57:42;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;173;430.9
2021-12-21 21:57:47;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;160;
2021-12-21 21:57:47;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;153;688.9
2021-12-21 21:57:47;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2152;717.2
2021-12-21 21:57:47;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;173;430.9
