ts_now;ts_simulator;node;consumption;production
2021-12-15 22:16:16;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;129;8067.4
2021-12-15 22:16:16;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;149;9140.6
2021-12-15 22:16:16;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;182;4305.0
2021-12-15 22:16:22;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2166;
2021-12-15 22:16:22;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;113;8067.4
2021-12-15 22:16:22;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;160;9140.6
2021-12-15 22:16:22;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;190;4305.0
2021-12-15 22:16:27;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2166;
2021-12-15 22:16:27;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;113;8067.4
2021-12-15 22:16:27;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;160;9140.6
2021-12-15 22:16:27;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;190;4305.0
2021-12-15 22:16:33;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2132;
2021-12-15 22:16:33;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;98;8067.4
2021-12-15 22:16:33;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;144;9140.6
2021-12-15 22:16:33;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;159;4305.0
2021-12-15 22:16:39;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2132;
2021-12-15 22:16:39;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;98;8067.4
2021-12-15 22:16:39;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;144;9140.6
2021-12-15 22:16:39;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;159;4305.0
2021-12-15 22:16:45;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2132;
2021-12-15 22:16:45;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;98;8067.4
2021-12-15 22:16:45;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;144;9140.6
2021-12-15 22:16:45;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;159;4305.0
2021-12-15 22:16:51;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;373;
2021-12-15 22:16:51;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;101;8067.4
2021-12-15 22:16:51;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;143;9140.6
2021-12-15 22:16:51;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;187;4305.0
2021-12-15 22:16:57;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;373;
2021-12-15 22:16:57;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;101;8067.4
2021-12-15 22:16:57;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;143;9140.6
2021-12-15 22:16:57;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;187;4305.0
2021-12-15 22:17:03;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;163;
2021-12-15 22:17:03;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;136;8067.4
2021-12-15 22:17:03;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;158;9140.6
2021-12-15 22:17:03;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;163;4305.0
2021-12-15 22:17:09;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;163;
2021-12-15 22:17:09;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;136;8067.4
2021-12-15 22:17:09;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;158;9140.6
2021-12-15 22:17:09;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;163;4305.0
