ts_now;ts_simulator;node;consumption;production
2021-12-26 11:20:31;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;192;
2021-12-26 11:20:31;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3272;1169.4
2021-12-26 11:20:31;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;147;0.0
2021-12-26 11:20:31;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2187;1949.0
2021-12-26 11:20:38;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;155;
2021-12-26 11:20:38;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3260;1169.4
2021-12-26 11:20:38;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;407;0.0
2021-12-26 11:20:38;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2167;1949.0
2021-12-26 11:20:44;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;155;
2021-12-26 11:20:44;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3260;1169.4
2021-12-26 11:20:44;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;407;0.0
2021-12-26 11:20:44;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2167;1949.0
2021-12-26 11:20:50;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;179;
2021-12-26 11:20:50;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3271;1169.4
2021-12-26 11:20:50;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;141;0.0
2021-12-26 11:20:50;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2150;1949.0
2021-12-26 11:20:56;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;179;
2021-12-26 11:20:56;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3271;1169.4
2021-12-26 11:20:56;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;141;0.0
2021-12-26 11:20:56;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2150;1949.0
2021-12-26 11:21:02;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;179;
2021-12-26 11:21:02;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3271;686.2
2021-12-26 11:21:02;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;141;0.0
2021-12-26 11:21:02;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2150;1143.7
2021-12-26 11:21:09;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;183;
2021-12-26 11:21:09;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3292;686.2
2021-12-26 11:21:09;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;137;0.0
2021-12-26 11:21:09;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2167;1143.7
2021-12-26 11:21:15;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;183;
2021-12-26 11:21:15;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3292;686.2
2021-12-26 11:21:15;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;137;0.0
2021-12-26 11:21:15;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2167;1143.7
2021-12-26 11:21:21;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;198;
2021-12-26 11:21:21;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3236;686.2
2021-12-26 11:21:21;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;154;0.0
2021-12-26 11:21:21;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2205;1143.7
2021-12-26 11:21:27;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;198;
2021-12-26 11:21:27;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3236;686.2
2021-12-26 11:21:27;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;154;0.0
2021-12-26 11:21:27;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2205;1143.7
2021-12-26 11:21:33;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;159;
2021-12-26 11:21:33;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3255;686.2
2021-12-26 11:21:33;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;164;0.0
2021-12-26 11:21:33;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2170;1143.7
2021-12-26 11:21:39;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;159;
2021-12-26 11:21:39;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3255;686.2
2021-12-26 11:21:39;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;164;0.0
2021-12-26 11:21:39;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2170;1143.7
2021-12-26 11:21:45;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;159;
2021-12-26 11:21:45;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3255;686.2
2021-12-26 11:21:45;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;164;0.0
2021-12-26 11:21:45;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;2170;1143.7
2021-12-26 11:21:52;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;173;
2021-12-26 11:21:52;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3086;686.2
2021-12-26 11:21:52;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;153;0.0
2021-12-26 11:21:52;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;1958;1143.7
2021-12-26 11:21:58;2020-06-14 00:40:00;ip-172-20-45-201.ec2.internal;173;
2021-12-26 11:21:58;2020-06-14 00:40:00;ip-172-20-49-41.ec2.internal;3086;686.2
2021-12-26 11:21:58;2020-06-14 00:40:00;ip-172-20-58-134.ec2.internal;153;0.0
2021-12-26 11:21:58;2020-06-14 00:40:00;ip-172-20-61-178.ec2.internal;1958;1143.7
2021-12-26 11:22:04;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;211;
2021-12-26 11:22:04;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3264;203.3
2021-12-26 11:22:04;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;157;0.0
2021-12-26 11:22:04;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2187;338.9
2021-12-26 11:22:10;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;211;
2021-12-26 11:22:10;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3264;203.3
2021-12-26 11:22:10;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;157;0.0
2021-12-26 11:22:10;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2187;338.9
2021-12-26 11:22:17;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;211;
2021-12-26 11:22:17;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3264;203.3
2021-12-26 11:22:17;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;157;0.0
2021-12-26 11:22:17;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2187;338.9
2021-12-26 11:22:23;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;181;
2021-12-26 11:22:23;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3249;203.3
2021-12-26 11:22:23;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;146;0.0
2021-12-26 11:22:23;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2193;338.9
2021-12-26 11:22:29;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;181;
2021-12-26 11:22:29;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3249;203.3
2021-12-26 11:22:29;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;146;0.0
2021-12-26 11:22:29;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2193;338.9
2021-12-26 11:22:35;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:22:35;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3222;203.3
2021-12-26 11:22:35;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;159;0.0
2021-12-26 11:22:35;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2179;338.9
2021-12-26 11:22:40;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:22:40;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3222;203.3
2021-12-26 11:22:40;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;159;0.0
2021-12-26 11:22:40;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2179;338.9
2021-12-26 11:22:47;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:22:47;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3222;203.3
2021-12-26 11:22:47;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;159;0.0
2021-12-26 11:22:47;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2179;338.9
2021-12-26 11:22:53;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;174;
2021-12-26 11:22:53;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3226;203.3
2021-12-26 11:22:53;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;148;0.0
2021-12-26 11:22:53;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2153;338.9
2021-12-26 11:22:58;2020-06-14 00:50:00;ip-172-20-45-201.ec2.internal;174;
2021-12-26 11:22:58;2020-06-14 00:50:00;ip-172-20-49-41.ec2.internal;3226;203.3
2021-12-26 11:22:58;2020-06-14 00:50:00;ip-172-20-58-134.ec2.internal;148;0.0
2021-12-26 11:22:58;2020-06-14 00:50:00;ip-172-20-61-178.ec2.internal;2153;338.9
2021-12-26 11:23:04;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;208;
2021-12-26 11:23:04;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3267;179.0
2021-12-26 11:23:04;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;148;0.0
2021-12-26 11:23:04;2020-06-14 01:00:00;ip-172-20-61-178.ec2.internal;2179;298.3
2021-12-26 11:23:10;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;208;
2021-12-26 11:23:10;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3267;179.0
2021-12-26 11:23:10;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;148;0.0
2021-12-26 11:23:10;2020-06-14 01:00:00;ip-172-20-61-178.ec2.internal;2179;298.3
2021-12-26 11:23:16;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;208;
2021-12-26 11:23:16;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3267;179.0
2021-12-26 11:23:16;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;148;0.0
2021-12-26 11:23:16;2020-06-14 01:00:00;ip-172-20-61-178.ec2.internal;2179;298.3
2021-12-26 11:23:22;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;182;
2021-12-26 11:23:22;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3222;179.0
2021-12-26 11:23:22;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;151;0.0
2021-12-26 11:23:22;2020-06-14 01:00:00;ip-172-20-61-178.ec2.internal;2192;298.3
2021-12-26 11:23:28;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;182;
2021-12-26 11:23:28;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3222;179.0
2021-12-26 11:23:28;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;151;0.0
2021-12-26 11:23:28;2020-06-14 01:00:00;ip-172-20-61-178.ec2.internal;2192;298.3
2021-12-26 11:23:34;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:23:34;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3242;179.0
2021-12-26 11:23:34;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;141;0.0
2021-12-26 11:23:34;2020-06-14 01:00:00;ip-172-20-61-178.ec2.internal;2165;298.3
2021-12-26 11:23:40;2020-06-14 01:00:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:23:40;2020-06-14 01:00:00;ip-172-20-49-41.ec2.internal;3242;179.0
2021-12-26 11:23:40;2020-06-14 01:00:00;ip-172-20-58-134.ec2.internal;141;0.0
